"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"BP","GO:1904019","epithelial cell apoptotic process","26/2047","111/18670",0.000133834869642695,0.00272055544135168,0.00228118965219573,"TERT/E2F2/ARRB2/CD40LG/ITGA4/FASLG/PIK3CG/E2F1/ABL1/IL6/STK4/DAB2IP/TNFAIP3/TNF/SCG2/WFS1/GATA3/CD248/ANGPTL4/TCF7L2/MAPK7/SFRP4/IL4/CD40/HIPK1/KRT18",26
"BP","GO:0034121","regulation of toll-like receptor signaling pathway","19/2047","70/18670",0.000136022977471948,0.00275572476582057,0.00231067918136823,"TLR6/GFI1/ARRB2/FCRL3/CD300A/LILRA4/BIRC3/PTPN22/F2RL1/IRF4/DAB2IP/TNFAIP3/BIRC2/TLR1/APPL2/PTPRS/NLRP6/CD300LF/FLOT1",19
"BP","GO:1903046","meiotic cell cycle process","38/2047","188/18670",0.000138622300200069,0.00279896100773092,0.00234693283242292,"FANCD2/ATM/STAG3/MYBL1/BRIP1/C11orf80/MEI1/ASPM/DPEP3/NUF2/TTK/BUB1/MND1/BUB1B/BRCA2/GOLGA2/FANCA/EME1/NCAPH/TOP2A/ESPL1/SLX4/SGO1/FIGNL1/MSH5/RAD51/GPR3/AGO4/SMC4/AURKA/SGO2/FBXO43/MSX1/PRKAR1A/PLK1/CDC25C/NCAPD2/OVOL1",38
"BP","GO:0007599","hemostasis","60/2047","341/18670",0.000144990685547737,0.00291775570214293,0.00244654235462174,"DGKA/DOCK8/P2RX5/PLCG2/PTPN6/PRKCB/SLC7A11/LCP2/PIK3R5/ARRB2/TSPAN32/CD40LG/WAS/LCK/F2RL1/PIK3CG/DGKE/VAV1/IL6/ADTRP/P2RX7/ZNF385A/PLEK/DGKZ/GNA11/MICAL1/TREML1/ITGB3/GATA4/ENTPD1/GATA3/HDAC2/PRKCA/CD59/PRKAR2B/P2RY12/PRKACA/FLI1/GNG2/SRC/ZFPM2/HBD/RAP2B/PRKAR1A/DGKQ/PRKCG/FYN/ITPR3/ADORA2A/ANXA7/P2RX2/MMRN1/CD40/GP1BA/PRKACB/PLAU/ALOX12/GP5/SH2B2/FERMT3",60
"BP","GO:0006874","cellular calcium ion homeostasis","76/2047","458/18670",0.00014805698660317,0.00296952962797091,0.00248995486592629,"P2RX5/CCR6/PLCG2/PTPN6/PTK2B/PRKCB/PLCB2/S1PR4/ATP2A3/CORO1A/CCR7/LCK/OPRL1/MS4A1/GPR55/P2RY10/GPR18/GPR65/PTPRC/CXCR4/MCOLN2/CXCR5/CD52/FASLG/MYO5A/KEL/LPAR6/F2RL1/CCR5/PIK3CG/CD19/DISC1/CASQ1/GPR174/CCR4/ABL1/SCGN/LRP6/CYSLTR1/SPPL3/P2RX7/LPAR3/GPR4/CCR2/SLC8A3/CCR9/ACKR3/TRPM8/ADCY8/CAPN3/WFS1/RYR1/TNNI3/MCUB/STIM2/LPAR2/CXCR3/ATP13A3/LETM1/PRKACA/TCIRG1/MCHR1/ATP2B1/EDN2/FYN/CD4/GRIN1/ITPR3/ANXA7/P2RX2/CD40/ATP1B1/GSTO1/TRPM2/CXCR6/CCR10",76
"BP","GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","34/2047","163/18670",0.000162383674067171,0.00324605503940919,0.00272182182131124,"NLRC3/PTPN6/LILRB1/ARRB2/LILRA4/GPR18/SPN/PTPN22/PTPRC/CD2/SASH3/ACP5/RASGRP1/IL27RA/PYCARD/IL23A/SLAMF1/FOXP3/RARA/TNFAIP3/CCR2/NOD2/ADAM8/CYBB/TLR1/CARD9/HDAC2/HAVCR2/CD86/TNFRSF8/AKAP12/LRRK2/IL4/CLU",34
"BP","GO:0051480","regulation of cytosolic calcium ion concentration","62/2047","357/18670",0.00016520700099494,0.0032915580297568,0.00275997614419221,"P2RX5/CCR6/PLCG2/PTPN6/PTK2B/PLCB2/S1PR4/CORO1A/CCR7/LCK/OPRL1/MS4A1/GPR55/P2RY10/GPR18/GPR65/PTPRC/CXCR4/MCOLN2/CXCR5/CD52/FASLG/MYO5A/LPAR6/F2RL1/CCR5/PIK3CG/CD19/CASQ1/GPR174/CCR4/ABL1/SCGN/LRP6/CYSLTR1/SPPL3/P2RX7/LPAR3/GPR4/CCR2/SLC8A3/CCR9/ACKR3/ADCY8/CAPN3/RYR1/LPAR2/CXCR3/LETM1/PRKACA/MCHR1/ATP2B1/EDN2/FYN/CD4/GRIN1/ITPR3/P2RX2/GSTO1/TRPM2/CXCR6/CCR10",62
"BP","GO:0043301","negative regulation of leukocyte degranulation","7/2047","13/18670",0.000177643624968096,0.00349307742298377,0.0029289504453804,"CD84/CD300A/HLA-F/FCGR2B/CCR2/ABR/BCR",7
"BP","GO:0044764","multi-organism cellular process","7/2047","13/18670",0.000177643624968096,0.00349307742298377,0.0029289504453804,"NECTIN2/CXCR4/CCR5/FCHSD2/FCHSD1/CD4/CAV2",7
"BP","GO:0045006","DNA deamination","7/2047","13/18670",0.000177643624968096,0.00349307742298377,0.0029289504453804,"AICDA/APOBEC3D/APOBEC3G/APOBEC3F/APOBEC3H/EXOSC4/APOBEC3C",7
"BP","GO:0045086","positive regulation of interleukin-2 biosynthetic process","7/2047","13/18670",0.000177643624968096,0.00349307742298377,0.0029289504453804,"CARD11/PTPRC/CD3E/CD28/IRF4/CD86/CD4",7
"BP","GO:0002573","myeloid leukocyte differentiation","40/2047","204/18670",0.000185502842268805,0.00363573485971141,0.00304856891134711,"EVI2B/INPP5D/GAB3/LILRB1/CAMK4/CASP8/CCR7/GPR55/LRRK1/PIK3CD/LTBR/F2RL1/HCLS1/CBFA2T3/IRF4/SNX10/IL23A/RARA/RASSF2/TNF/POU4F1/LEF1/GATA3/NRROS/KLF10/TFE3/TNFSF11/PRKCA/TCIRG1/BATF/SRC/CEBPE/PARP1/IL4/CD4/TRIB1/VEGFA/PPARG/FBN1/CD101",40
"BP","GO:0032613","interleukin-10 production","16/2047","55/18670",0.000188041786379413,0.00366164216389944,0.00307029222318694,"LILRB1/CD40LG/TIGIT/SASH3/F2RL1/JAK3/CD28/IRF4/PYCARD/IL23A/TNFSF4/FOXP3/FCGR2B/NOD2/CD83/TRIB2",16
"BP","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","16/2047","55/18670",0.000188041786379413,0.00366164216389944,0.00307029222318694,"PTK2B/PIK3R5/CCR7/CD19/PIK3IP1/DAB2IP/SLA2/NOD2/IRS1/RUBCN/CISH/P2RY12/SRC/AGAP2/FLT3/PTK2",16
"BP","GO:0002702","positive regulation of production of molecular mediator of immune response","23/2047","95/18670",0.000189476382549812,0.00367767546387812,0.00308373616828946,"LILRB1/PTPRC/HLA-F/SASH3/F2RL1/CD28/TBX21/IL6/ATAD5/HK1/C17orf99/TNFSF4/NOD2/SEMA7A/IL18/GATA3/NLRP3/MALT1/CD226/IL4R/IL4/CD40/TNFRSF14",23
"BP","GO:0052126","movement in host environment","33/2047","158/18670",0.000196062879026759,0.00379328084599359,0.00318067144753851,"TRIM59/NECTIN2/CXCR4/CCR5/HAVCR1/ITGB7/SLAMF1/GRK2/CDK1/CR1/PVR/DAG1/SELPLG/ITGB3/ITGB1/CTNND1/SLC52A1/CR2/SRC/CD86/GYPA/SLC20A2/CD4/CBL/VPS18/TRIM8/PTX3/EXOC2/CAV2/TRIM38/ZNF639/GPR15/TNFRSF14",33
"BP","GO:0045091","regulation of single stranded viral RNA replication via double stranded DNA intermediate","8/2047","17/18670",0.000201012099372934,0.00384368676796642,0.00322293688564209,"RESF1/AICDA/APOBEC3D/APOBEC3G/APOBEC3F/APOBEC3H/TOP2A/APOBEC3C",8
"BP","GO:0001782","B cell homeostasis","11/2047","30/18670",0.00020122342228842,0.00384368676796642,0.00322293688564209,"DOCK10/ABL1/GAPT/NCKAP1L/FOXP3/TNFAIP3/TNFRSF13C/CASP3/HIF1A/PKN1/SH2B2",11
"BP","GO:0046640","regulation of alpha-beta T cell proliferation","11/2047","30/18670",0.00020122342228842,0.00384368676796642,0.00322293688564209,"RASAL3/ZAP70/PTPRC/CD3E/CD28/IL23A/TNFSF4/CCR2/SH3RF1/IL18/TNFRSF14",11
"BP","GO:0050690","regulation of defense response to virus by virus","11/2047","30/18670",0.00020122342228842,0.00384368676796642,0.00322293688564209,"CD247/DOCK2/LCK/CD28/ARF1/AP1S2/AP1S3/FYN/CD4/KPNA6/CD8B",11
"BP","GO:0072331","signal transduction by p53 class mediator","49/2047","267/18670",0.000205656867891029,0.00391594105727951,0.00328352221119821,"ATM/RMI2/BRIP1/BLM/TP63/E2F2/CDK5R1/PYHIN1/AURKB/ELL3/DYRK2/E2F8/E2F1/TP53INP1/SP100/FOXM1/RFC4/ATAD5/BRCA2/PYCARD/BARD1/ZNF385A/TNKS1BP1/PPP1R13B/CDK1/TP73/POU4F1/GTSE1/CHEK1/CNOT6L/HDAC2/AURKA/BATF/USP28/SESN2/MSX1/CHEK2/TAF7/ARID3A/CDC25C/E2F7/PRKAB2/EXO1/HNRNPK/RFFL/TOPBP1/TPX2/PRMT5/HIPK1",49
"BP","GO:0010803","regulation of tumor necrosis factor-mediated signaling pathway","17/2047","61/18670",0.000213011696225964,0.00403047602575982,0.00337955994707396,"CARD8/CASP8/BIRC3/TRAF1/F2RL1/TNFRSF1A/PYCARD/TNFAIP3/TNF/BIRC2/CASP1/CARD16/SPATA2/TRAIP/TRADD/RFFL/HIPK1",17
"BP","GO:0050701","interleukin-1 secretion","17/2047","61/18670",0.000213011696225964,0.00403047602575982,0.00337955994707396,"TLR6/CARD8/AIM2/CCR7/NLRP1/F2RL1/GBP5/PYCARD/P2RX7/HK1/TNFAIP3/NOD2/NLRP7/CASP1/NLRP3/CARD16/TRIM16",17
"BP","GO:0140013","meiotic nuclear division","35/2047","172/18670",0.000217745033982352,0.00410712184787401,0.00344382757920281,"FANCD2/ATM/STAG3/MYBL1/BRIP1/C11orf80/MEI1/ASPM/DPEP3/NUF2/TTK/BUB1/MND1/BUB1B/BRCA2/GOLGA2/FANCA/EME1/NCAPH/TOP2A/ESPL1/SLX4/SGO1/FIGNL1/MSH5/RAD51/GPR3/AGO4/SMC4/AURKA/SGO2/FBXO43/MSX1/PRKAR1A/PLK1",35
"BP","GO:0002224","toll-like receptor signaling pathway","31/2047","146/18670",0.000221795201866165,0.00416756889075222,0.00349451251163378,"TLR6/GFI1/ARRB2/CASP8/FCRL3/CD300A/LILRA4/BIRC3/BTK/PTPN22/TLR10/F2RL1/IRF4/UNC93B1/DAB2IP/TNFAIP3/TNIP3/TLR7/BIRC2/TLR1/ITGAM/APPL2/PIK3AP1/PTPRS/IRAK4/NLRP6/CNPY3/CD300LF/HAVCR2/ITGB2/FLOT1",31
"BP","GO:0007162","negative regulation of cell adhesion","52/2047","289/18670",0.000222334986526752,0.00416756889075222,0.00349451251163378,"RIPOR2/CTLA4/PTPN6/TMEM131L/BTN2A2/AKNA/LILRB1/LAX1/LPXN/CD300A/SPN/PTPN22/SEMA4D/PTPRC/TIGIT/JAK3/PAG1/ABL1/RUNX3/TBX21/WNT1/ADTRP/FXYD5/ARHGAP6/TNFSF4/FOXP3/FCGR2B/TNR/PTPRO/SIPA1/ARHGDIB/CASP3/ERBB2/PLXNC1/SDC4/ADAMDEC1/LAG3/PDE3B/MAPK7/TNFAIP8L2/HAVCR2/SRC/CD86/KANK1/PRKAR1A/GLI3/IL4R/ADORA2A/VEGFA/PTK2/ALOX12/TNFRSF14",52
"BP","GO:0051091","positive regulation of DNA-binding transcription factor activity","48/2047","261/18670",0.000225603170904267,0.00421569651966141,0.00353486759772524,"TLR6/TRAF5/TRIM14/AIM2/CARD11/PRKCB/TRIM22/CD40LG/BTK/RTKN2/TRAF1/HCLS1/WNT1/IL6/LRP6/NFAM1/PYCARD/RIPK4/NOD2/ARHGEF5/ADAM8/TNF/WNT10B/ADCY8/CAPN3/IL18/LRP8/JUP/IRAK4/LPAR5/TNFSF11/ERC1/NLRP3/CARD16/MALT1/STAT3/RELN/TRADD/RHEBL1/ITGB2/TRIM8/VEGFA/CD40/PPARG/TRIM38/IL18RAP/CLU/FLOT1",48
"BP","GO:0090307","mitotic spindle assembly","16/2047","56/18670",0.000236756027412035,0.00441040562519572,0.00369813146288377,"MYBL2/AURKB/NEK2/KIFC1/RACGAP1/GOLGA2/KIF11/KIF23/CCSAP/KIF4A/BIRC5/CEP192/CHEK2/PLK1/CEP97/TPX2",16
"BP","GO:0044803","multi-organism membrane organization","6/2047","10/18670",0.000244807512718863,0.00453232862778276,0.00380036407598869,"NECTIN2/CXCR4/CCR5/FCHSD2/FCHSD1/CD4",6
"BP","GO:0048304","positive regulation of isotype switching to IgG isotypes","6/2047","10/18670",0.000244807512718863,0.00453232862778276,0.00380036407598869,"PTPRC/CD28/TBX21/ATAD5/IL4/CD40",6
"BP","GO:0070997","neuron death","60/2047","348/18670",0.000254815842503477,0.00470315007467308,0.00394359810500216,"TLR6/KMO/MYB/PTK2B/SLC7A11/ATM/TP63/TERT/ARRB2/CORO1A/CASP8/MYBL2/CDK5R1/NLRP1/HLA-F/FASLG/XRCC2/ABL1/WNT1/PPP1R13B/FCGR2B/BACE1/ADAM8/TNF/SORL1/POU4F1/ITGAM/CASP3/WFS1/GATA3/TGFB2/CD200R1/AIMP2/ADARB1/KDM2B/GCLM/AKT1S1/CHGA/AARS1/SYNGAP1/KIF14/STAT3/PSMC1/PRKCG/ATN1/LRRK2/PARP1/FYN/HIF1A/GRIN1/AGAP2/CBL/ADORA2A/ITGB2/TNFRSF1B/MAX/LIG4/EIF4G1/CLU/APAF1",60
"BP","GO:0030071","regulation of mitotic metaphase/anaphase transition","15/2047","51/18670",0.000259234194078627,0.00477006772407064,0.00399970865031018,"ATM/CENPF/CENPE/NDC80/BUB3/AURKB/TTK/BUB1/BUB1B/MAD2L1/ESPL1/DLGAP5/CDT1/NEK6/PLK1",15
"BP","GO:0045453","bone resorption","17/2047","62/18670",0.000263859055307896,0.00482565330026628,0.00404631723593263,"INPP5D/PTK2B/GPR55/LRRK1/ACP5/CSK/IL6/SNX10/P2RX7/TNFAIP3/ADAM8/RAC2/ITGB3/TNFSF11/PRKCA/TCIRG1/SRC",17
"BP","GO:1905818","regulation of chromosome separation","17/2047","62/18670",0.000263859055307896,0.00482565330026628,0.00404631723593263,"ATM/CENPF/CENPE/TACC3/NDC80/BUB3/AURKB/TTK/BUB1/BUB1B/MAD2L1/ESPL1/DLGAP5/CDT1/NEK6/PLK1/CDC27",17
"BP","GO:0050706","regulation of interleukin-1 beta secretion","14/2047","46/18670",0.000278350642991517,0.005075260057212,0.00425561286079216,"CARD8/AIM2/CCR7/NLRP1/PYCARD/P2RX7/HK1/TNFAIP3/NOD2/NLRP7/CASP1/NLRP3/CARD16/TRIM16",14
"BP","GO:0033047","regulation of mitotic sister chromatid segregation","18/2047","68/18670",0.000284541101146071,0.00517245862717797,0.00433711400156819,"ATM/CENPF/CENPE/TACC3/NDC80/BUB3/AURKB/SLF1/TTK/BUB1/BUB1B/MAD2L1/ESPL1/DLGAP5/CDT1/NEK6/PLK1/CDC27",18
"BP","GO:0035024","negative regulation of Rho protein signal transduction","9/2047","22/18670",0.000294902643130426,0.00534466627625233,0.00448151036310758,"RIPOR2/KCTD10/SCAI/HEG1/ITGB1/ITGA3/KANK1/STMN1/KCTD13",9
"BP","GO:0071706","tumor necrosis factor superfamily cytokine production","34/2047","168/18670",0.000295865294221424,0.00534601043642734,0.00448263744334845,"NLRC3/PTPN6/LILRB1/ARRB2/LILRA4/GPR18/SPN/PTPN22/PTPRC/CD2/SASH3/ACP5/RASGRP1/IL27RA/PYCARD/IL23A/SLAMF1/FOXP3/RARA/TNFAIP3/CCR2/NOD2/ADAM8/CYBB/TLR1/CARD9/HDAC2/HAVCR2/CD86/TNFRSF8/AKAP12/LRRK2/IL4/CLU",34
"BP","GO:0050853","B cell receptor signaling pathway","28/2047","129/18670",0.000298623780712584,0.00537969846870544,0.00451088490688753,"CTLA4/BLK/ITK/PLCG2/PTPN6/PRKCB/CD79B/STAP1/CD22/LAT2/KLHL6/FCRL3/LCK/MS4A1/LPXN/CD300A/BTK/PTPN22/PTPRC/PIK3CD/CD19/PAX5/ABL1/NCKAP1L/NFAM1/FCGR2B/BCAR1/NFATC2",28
"BP","GO:0002478","antigen processing and presentation of exogenous peptide antigen","35/2047","175/18670",0.000307746746615332,0.0055176595165889,0.00462656544405073,"NCF4/CENPE/PSMA8/HLA-F/HLA-DOB/NCF1/HLA-DQB1/KIF15/DYNC1LI2/RACGAP1/HLA-DPB1/KIF11/HLA-DOA/FCGR2B/HLA-DQA1/CYBB/ARF1/PSMB8/KIF23/KIF2C/PSMB5/KIF4A/AP1S2/AP1S3/LAG3/PSMD3/PSMC1/TAP1/HLA-DMB/SPTBN2/HLA-DPA1/PSMD1/PSMC3/PSMD2/PSMC4",35
"BP","GO:0033045","regulation of sister chromatid segregation","20/2047","80/18670",0.000308115937771958,0.0055176595165889,0.00462656544405073,"ATM/RMI2/CENPF/CENPE/TACC3/NDC80/BUB3/AURKB/SLF1/TTK/BUB1/BUB1B/CDCA5/MAD2L1/ESPL1/DLGAP5/CDT1/NEK6/PLK1/CDC27",20
"BP","GO:0045869","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate","7/2047","14/18670",0.000321654752031902,0.00570084359882364,0.00478016556058916,"RESF1/AICDA/APOBEC3D/APOBEC3G/APOBEC3F/APOBEC3H/APOBEC3C",7
"BP","GO:0046629","gamma-delta T cell activation","7/2047","14/18670",0.000321654752031902,0.00570084359882364,0.00478016556058916,"LILRB1/JAML/GPR18/PTPRC/NCKAP1L/NOD2/CCR9",7
"BP","GO:0050862","positive regulation of T cell receptor signaling pathway","7/2047","14/18670",0.000321654752031902,0.00570084359882364,0.00478016556058916,"KCNN4/TESPA1/CCR7/LCK/NECTIN2/TRAT1/CD226",7
"BP","GO:2000401","regulation of lymphocyte migration","17/2047","63/18670",0.000324915947819457,0.00570084359882364,0.00478016556058916,"RIPOR2/DOCK8/CCR6/PTK2B/KLRK1/SPN/ITGA4/STK10/IL27RA/ADTRP/PYCARD/AIRE/CCR2/ADAM8/CD200R1/XCL2/TNFRSF14",17
"BP","GO:0031334","positive regulation of protein-containing complex assembly","45/2047","244/18670",0.000326663536787408,0.00570084359882364,0.00478016556058916,"TLR6/TRABD2A/AIM2/PTK2B/ATM/NIN/CARMIL2/CORO1A/CCR7/WAS/CDK5R1/EVL/SLF1/DDB2/GBP5/SKAP1/NCKAP1L/LCP1/PYCARD/ERCC5/CDC42EP4/PLEK/ARHGEF5/TNF/ARF1/WNT10B/CDC42EP2/CDC42EP1/GMFG/FCHSD2/AJUBA/TCL1A/CDT1/P2RY12/SRC/FCHSD1/CRACD/PARP1/VEGFA/PSMC3/ALOX15/EIF4G1/PSMC4/CLU/CLIP1",45
"BP","GO:0039692","single stranded viral RNA replication via double stranded DNA intermediate","8/2047","18/18670",0.000327122372186047,0.00570084359882364,0.00478016556058916,"RESF1/AICDA/APOBEC3D/APOBEC3G/APOBEC3F/APOBEC3H/TOP2A/APOBEC3C",8
"BP","GO:0006968","cellular defense response","15/2047","52/18670",0.000327805392239138,0.00570084359882364,0.00478016556058916,"FCMR/ITK/CCR6/PTK2B/SPN/TRAT1/NCF1/CCR5/CCR2/CCR9/SH2D1A/ITGB1/KLRG1/TCIRG1/ADORA2A",15
"BP","GO:0016447","somatic recombination of immunoglobulin gene segments","15/2047","52/18670",0.000327805392239138,0.00570084359882364,0.00478016556058916,"CCR6/AICDA/CD40LG/PTPRC/IL27RA/CD28/TBX21/ATAD5/TNFSF4/FOXP3/BATF/IL4/EXO1/CD40/LIG4",15
"BP","GO:0032653","regulation of interleukin-10 production","15/2047","52/18670",0.000327805392239138,0.00570084359882364,0.00478016556058916,"LILRB1/CD40LG/TIGIT/SASH3/JAK3/CD28/IRF4/PYCARD/IL23A/TNFSF4/FOXP3/FCGR2B/NOD2/CD83/TRIB2",15
"BP","GO:1901222","regulation of NIK/NF-kappaB signaling","26/2047","117/18670",0.000327819824695526,0.00570084359882364,0.00478016556058916,"TLR6/NLRC3/EDAR/TRIP6/PTPN22/RTKN2/PRDX1/CCN3/CD27/TNFRSF10A/IL23A/NOD2/TLR7/RASSF2/TNF/BIRC2/IL18/NLRP3/SASH1/MALT1/HAVCR2/TRAF4/COPS8/TRADD/TMSB4X/ADGRG3",26
"BP","GO:0002791","regulation of peptide secretion","80/2047","500/18670",0.000331541907949119,0.00574895579288141,0.0048205077045355,"HDAC9/TLR6/CARD8/BLK/AIM2/BANK1/KCNN4/BTN2A2/LILRB1/CD22/TIAM1/CCR7/CD40LG/PTPN22/NLRP1/CD2/BMP8A/BAIAP3/TLR10/F2RL1/RASGRP1/IL27RA/ABL1/MYO18A/IL26/IL6/CYP51A1/RHBDF2/ADTRP/CCN3/PYCARD/P2RX7/HK1/TNFSF4/FOXP3/TNFAIP3/FCGR2B/NOD2/ADAM8/IRS1/TNF/TFR2/ARF1/TLR1/NLRP7/ADCY8/CASP1/GATA3/TGFB2/CD200R1/TNFSF11/NLRP3/PRKCA/EXOC1/TCF7L2/ACVR1C/CACNA2D2/CARD16/CHGA/TCIRG1/C5/HAVCR2/SRC/AKAP12/IL4R/RAB8B/LRRK2/MIDN/RHBDF1/PASK/HIF1A/ITPR3/TMSB4X/ADORA2A/TNFRSF1B/RFX3/CD40/TRIM16/TTN/TNFRSF14",80
"BP","GO:0072503","cellular divalent inorganic cation homeostasis","79/2047","493/18670",0.000343318323960868,0.00593605274503605,0.00497738876813201,"P2RX5/CCR6/PLCG2/PTPN6/PTK2B/PRKCB/PLCB2/S1PR4/ATP2A3/CORO1A/CCR7/LCK/OPRL1/MS4A1/GPR55/P2RY10/GPR18/GPR65/PTPRC/CXCR4/MCOLN2/CXCR5/CD52/FASLG/MYO5A/KEL/LPAR6/F2RL1/CCR5/SLC39A14/PIK3CG/CD19/DISC1/CASQ1/GPR174/CCR4/ABL1/SCGN/LRP6/CYSLTR1/SPPL3/P2RX7/LPAR3/GPR4/CCR2/SLC8A3/CCR9/ACKR3/SLC41A1/TRPM8/ADCY8/CAPN3/WFS1/RYR1/TNNI3/MCUB/STIM2/LPAR2/CXCR3/ATP13A3/LETM1/PRKACA/TCIRG1/MCHR1/ATP2B1/EDN2/FYN/CD4/GRIN1/ITPR3/ANXA7/SLC39A7/P2RX2/CD40/ATP1B1/GSTO1/TRPM2/CXCR6/CCR10",79
"BP","GO:0038061","NIK/NF-kappaB signaling","36/2047","183/18670",0.000355182754492771,0.00611737212709185,0.00512942533088727,"TLR6/NLRC3/EDAR/TRIP6/PSMA8/BIRC3/PTPN22/RTKN2/PRDX1/CCN3/CD27/TNFRSF10A/IL23A/NOD2/TLR7/RASSF2/TNF/BIRC2/PSMB8/IL18/PSMB5/NLRP3/SASH1/MALT1/HAVCR2/TRAF4/PSMD3/PSMC1/COPS8/TRADD/TMSB4X/PSMD1/PSMC3/ADGRG3/PSMD2/PSMC4",36
"BP","GO:0036336","dendritic cell migration","10/2047","27/18670",0.000356343469469819,0.00611737212709185,0.00512942533088727,"DOCK8/CCR6/CCR7/CXCR4/CCR5/PIK3CG/CCR2/ARHGEF5/SLAMF8/TRPM2",10
"BP","GO:0043303","mast cell degranulation","14/2047","47/18670",0.00035685517975889,0.00611737212709185,0.00512942533088727,"LAT2/CD84/CD300A/BTK/PIK3CD/LAT/PIK3CG/RASGRP1/UNC13D/RAC2/CHGA/IL4R/CBL/MILR1",14
"BP","GO:0008360","regulation of cell shape","31/2047","150/18670",0.000366094560159585,0.00625792888772791,0.0052472823769285,"PTK2B/FMNL1/CORO1A/FGD3/COCH/SEMA4D/FGD2/ARHGEF18/RHOH/ERMN/SHROOM3/ARHGAP15/CDC42EP4/SLC9A3R1/DAG1/FERMT2/CDC42EP2/PLEKHO1/CDC42EP1/PLXNC1/STRIP2/CDC42SE2/LST1/FYN/MYH14/CDC42SE1/ITGB2/ANXA7/VEGFA/PTK2/RHOV",31
"BP","GO:0014068","positive regulation of phosphatidylinositol 3-kinase signaling","21/2047","87/18670",0.000369724034414478,0.0063020666149346,0.00528429192470134,"PTPN6/PIK3R5/SEMA4D/PIK3CD/NCF1/F2RL1/PIK3CG/CD28/HCLS1/WNT16/TNF/IL18/TGFB2/PIK3AP1/HCST/SRC/RELN/FYN/CBL/FLT3/PTK2",21
"BP","GO:0050708","regulation of protein secretion","76/2047","472/18670",0.000380643343064268,0.00646986156841159,0.00542498823463288,"HDAC9/TLR6/CARD8/BLK/AIM2/BANK1/KCNN4/BTN2A2/LILRB1/CD22/TIAM1/CCR7/CD40LG/PTPN22/NLRP1/CD2/BMP8A/BAIAP3/TLR10/F2RL1/RASGRP1/IL27RA/ABL1/MYO18A/IL26/IL6/CYP51A1/RHBDF2/ADTRP/CCN3/PYCARD/P2RX7/HK1/TNFSF4/FOXP3/TNFAIP3/FCGR2B/NOD2/ADAM8/IRS1/TNF/ARF1/TLR1/NLRP7/ADCY8/CASP1/GATA3/TGFB2/CD200R1/NLRP3/PRKCA/EXOC1/TCF7L2/ACVR1C/CACNA2D2/CARD16/CHGA/TCIRG1/C5/HAVCR2/SRC/AKAP12/IL4R/LRRK2/MIDN/RHBDF1/HIF1A/ITPR3/TMSB4X/ADORA2A/TNFRSF1B/RFX3/CD40/TRIM16/TTN/TNFRSF14",76
"BP","GO:0008608","attachment of spindle microtubules to kinetochore","11/2047","32/18670",0.000386359337101878,0.00653012396444382,0.0054755183404178,"CENPE/NDC80/BUB3/AURKB/NEK2/NUF2/KNL1/RACGAP1/KIF2C/SGO1/CDT1",11
"BP","GO:0071353","cellular response to interleukin-4","11/2047","32/18670",0.000386359337101878,0.00653012396444382,0.0054755183404178,"TCF7/IL24/CORO1A/IL2RG/JAK3/LEF1/KEAP1/GATA3/CD300LF/IL4R/TUBA1B",11
"BP","GO:0043029","T cell homeostasis","12/2047","37/18670",0.000391690253402732,0.00658324093498391,0.00552005699664598,"CORO1A/SIT1/CCNB2/CACNA1F/JAK3/GPR174/NCKAP1L/P2RX7/FOXP3/CASP3/FOXN1/TCIRG1",12
"BP","GO:0045730","respiratory burst","12/2047","37/18670",0.000391690253402732,0.00658324093498391,0.00552005699664598,"NCF4/PIK3CD/NCF1C/CD52/NCF1/CYBC1/PIK3CG/NCF1B/CYBB/RAC2/BCR/SLAMF8",12
"BP","GO:0050864","regulation of B cell activation","36/2047","184/18670",0.000395868319896736,0.00663492947303248,0.00556339791017463,"CTLA4/CARD11/INPP5D/BANK1/PTPN6/ATM/CD22/FCRL3/CD300A/BTK/PTPRC/IKZF3/SASH3/CD19/IL27RA/CD28/TBX21/IL6/NCKAP1L/CD27/NFAM1/ATAD5/TNFSF4/FOXP3/SLA2/TNFAIP3/FCGR2B/NOD2/TNFRSF13C/CASP3/NFATC2/SAMSN1/IL4/SLAMF8/CD40/PKN1",36
"BP","GO:0032715","negative regulation of interleukin-6 production","15/2047","53/18670",0.000411398432392546,0.00685702040915775,0.00574962147968354,"NLRC3/INPP5D/BANK1/PTPN6/ARRB2/PTPN22/IL27RA/CSK/NCKAP1L/SLAMF1/FOXP3/TNFAIP3/TNF/CD200R1/HAVCR2",15
"BP","GO:1902099","regulation of metaphase/anaphase transition of cell cycle","15/2047","53/18670",0.000411398432392546,0.00685702040915775,0.00574962147968354,"ATM/CENPF/CENPE/NDC80/BUB3/AURKB/TTK/BUB1/BUB1B/MAD2L1/ESPL1/DLGAP5/CDT1/NEK6/PLK1",15
